Name,vsini,e_vsini,prot,e_prot,Teff,e_Teff,Logg,e_Logg,FeH,e_FeH,Kepler Mag,e_Kepler Mag,Parallax,e_Parallax,iso_rad,iso_rad_err1,iso_rad_err2
KOI-4686,3.8,1,34.3831702,3.912408102,5697.4,60,3.9,0.1,0.334,0.04,12.327,0.100,1.70402493,0.024426218,,,
KOI-2781,1.4,1,19.23087396,1.356306164,5700.5,60,4.164,0.1,-0.443,0.04,12.743,0.100,1.702522571,0.02903603,,,
KOI-981,2.1,1,2.933024812,1.320488857,5049.6,60,3.303,0.1,-0.141,0.04,10.733,0.100,1.702273592,0.02388896,,,
KOI-3907,18.4,1,2.170750235,0.0106208,6542.5,60,4.424,0.1,-0.123,0.04,12.642,0.100,1.701246157,0.024831914,,,
Kepler-965,2.9,1,22.53303476,3.132609435,5880.7,60,4.316,0.1,-0.048,0.04,13.35,0.100,1.687100313,0.018151354,,,
Kepler-140,4.4,1,13.30371093,0.237191826,6023.6,60,4.318,0.1,-0.028,0.04,12.996,0.100,1.684057603,0.020418452,,,
KOI-4054,1.7,1,23.7,1.85,5253.4,60,4.615,0.1,0.108,0.04,14.566,0.100,1.683210318,0.019639566,,,
Kepler-585,2.8,1,18.6866617,0.130076655,5542.3,60,4.551,0.1,0.264,0.04,14.034,0.100,1.680051727,0.016047558,,,
KOI-4699,5,1,10.55862519,0.388686412,6114.6,60,4.287,0.1,0.052,0.04,12.889,0.100,1.678593082,0.018722745,,,
Kepler-110,3.3,1,36.55500544,4.176433806,5956.1,60,4.273,0.1,-0.099,0.04,12.935,0.100,1.676379966,0.023378672,,,
Kepler-6,2.6,1,18.28942297,1.949485415,5659.7,60,4.153,0.1,0.359,0.04,13.303,0.100,1.674652661,0.014482032,,,
KOI-4421,5.2,1,23.17938891,4.931752436,5997.2,60,4.155,0.1,0.049,0.04,12.788,0.100,1.67280157,0.026649735,,,
Kepler-436,3.2,1,16.005,0.004,4734.3,60,4.794,0.1,-0.088,0.04,15.856,0.100,1.67104619,0.043739008,,,
KOI-4318,18.1,1,24.45358842,12.82869498,6466.8,60,4.321,0.1,-0.035,0.04,12.583,0.100,1.66940854,0.019297625,,,
Kepler-189,1.8,1,35.70707505,11.11878847,5045.3,60,4.576,0.1,-0.036,0.04,14.859,0.100,1.661828406,0.019997496,,,
KOI-2367,6.3,1,11.216,0.065,6064.6,60,4.138,0.1,0.159,0.04,12.618,0.100,1.661689554,0.021235387,,,
Kepler-1443,11.6,1,4.894843507,2.004855465,6343.9,60,4.484,0.1,-0.068,0.04,12.278,0.100,1.658214984,0.059647217,,,
KOI-4037,7.3,1,7.92571197,0.976337437,6190.8,60,4.297,0.1,-0.026,0.04,12.853,0.100,1.656961289,0.024555189,,,
KOI-4961,2.8,1,46.246,1.416,4826,60,4.547,0.1,0.253,0.04,15.325,0.100,1.656955119,0.032429152,,,
Kepler-831,1.6,1,21.74632967,2.456682052,5687.7,60,4.374,0.1,-0.076,0.04,13.687,0.100,1.656038349,0.015522971,,,
Kepler-191,1.8,1,21.246,0.009,5191.1,60,4.688,0.1,0.13,0.04,14.808,0.100,1.653588548,0.022142507,,,
Kepler-206,0.7,1,31.14891959,3.746007528,5690.8,60,4.293,0.1,0.056,0.04,13.484,0.100,1.653404246,0.013796305,,,
KOI-2037,4,1,10.74,0.006,4882.9,60,4.643,0.1,0.205,0.04,15.213,0.100,1.651266088,0.02621578,,,
Kepler-653,1.3,1,24.93802407,5.044560008,5612.1,60,4.236,0.1,0.327,0.04,13.387,0.100,1.650004807,0.012676472,,,
KOI-2590,10.2,1,10.87233948,0.164851008,6205.6,60,3.996,0.1,-0.011,0.04,11.638,0.100,1.649895012,0.026773343,,,
Kepler-889,3.1,1,18.84028296,0.225343749,5884.8,60,4.09,0.1,0.217,0.04,12.71,0.100,1.642704482,0.021014652,,,
Kepler-242,3,1,15.773,0.009,4875.7,60,4.728,0.1,-0.023,0.04,15.376,0.100,1.637732272,0.030673098,,,
Kepler-179,1.8,1,16.52696056,10.87251349,5256.9,60,4.503,0.1,0.121,0.04,14.613,0.100,1.622339422,0.017759598,,,
KOI-3787,1.1,1,36.93412448,0.335364392,5672.8,60,4.436,0.1,0.107,0.04,13.891,0.100,1.615813096,0.019608869,,,
Kepler-1442,12.8,1,5.381352505,0.963574597,6387.9,60,4.202,0.1,0.146,0.04,12.146,0.100,1.614387477,0.024924645,,,
Kepler-181,2,1,34.770133,4.173440658,5120,60,4.538,0.1,-0.045,0.04,14.707,0.100,1.612666173,0.021239697,,,
Kepler-1274,6.8,1,17.018389,0.24237419,6197.4,60,4.035,0.1,0.17,0.04,11.752,0.100,1.598613487,0.029259018,,,
Kepler-1359,3.2,1,25.343,0.082,4698.9,60,4.651,0.1,-0.029,0.04,15.768,0.100,1.598535104,0.037043379,,,
Kepler-1559,2,1,31.92398272,5.009337789,5223.5,60,4.44,0.1,0.13,0.04,14.5,0.100,1.59804903,0.024993287,,,
KOI-2960,3,1,16.10578457,1.301953303,5913.4,60,4.211,0.1,0.069,0.04,13.147,0.100,1.595900761,0.011687877,,,
Kepler-1485,3.9,1,18.47338174,2.759181752,5980.3,60,4.21,0.1,0.054,0.04,13.204,0.100,1.595555017,0.016700414,,,
Kepler-339,1.8,1,16.916,0.005,5446.3,60,4.684,0.1,-0.002,0.04,14.531,0.100,1.593197477,0.024371328,,,
KOI-1463,10.3,1,22.48510047,1.984468396,6532,60,4.187,0.1,-0.04,0.04,12.328,0.100,1.591343968,0.058704208,,,
KOI-2396,1.4,1,30.1399718,0.331810926,5229.8,60,4.6,0.1,0.103,0.04,14.672,0.100,1.585461642,0.02175385,,,
Kepler-1598,2.7,1,14.21375243,0.083541752,5763.2,60,4.515,0.1,0.053,0.04,13.874,0.100,1.584533821,0.018637775,,,
KOI-3943,7.8,1,9.203390418,0.108616312,6175.4,60,4.228,0.1,-0.072,0.04,12.626,0.100,1.584119459,0.022934517,,,
Kepler-561,1.6,1,26.336,0.121,5479.2,60,4.485,0.1,0.265,0.04,14.361,0.100,1.580852078,0.023988984,,,
Kepler-115,3.5,1,13.82956573,0.168852999,5999.6,60,4.367,0.1,-0.024,0.04,13.431,0.100,1.574883976,0.017722515,,,
Kepler-1227,1.5,1,20.42794932,3.117166648,5485.1,60,4.504,0.1,-0.069,0.04,14.183,0.100,1.574514518,0.015639239,,,
Kepler-402,6.3,1,9.127384461,0.072158518,6119.1,60,4.381,0.1,-0.055,0.04,13.268,0.100,1.570408265,0.01852782,,,
Kepler-246,2.4,1,23.175,0.076,5088.5,60,4.583,0.1,0.203,0.04,15.024,0.100,1.568774122,0.022608277,,,
KOI-1311,2.2,1,46.61970091,14.59127594,5863.6,60,4.373,0.1,-0.242,0.04,13.498,0.100,1.566542218,0.015459255,,,
KOI-2829,3.4,1,23.32462955,0.281371216,5875.3,60,4.136,0.1,0.002,0.04,12.824,0.100,1.565883443,0.02236247,,,
Kepler-883,1,1,35.9603589,5.669541626,5953.4,60,4.334,0.1,-0.429,0.04,13.029,0.100,1.564979301,0.017691525,,,
KOI-1315,4.7,1,11.48827721,0.230130397,6079.4,60,4.313,0.1,0.052,0.04,13.137,0.100,1.560329412,0.012830993,,,
Kepler-491,2.1,1,15.97278575,2.126401753,5521.8,60,4.228,0.1,0.369,0.04,14.014,0.100,1.556527968,0.015883573,,,
Kepler-1466,0.2,1,22.98260048,4.575324174,5551.5,60,4.473,0.1,-0.429,0.04,13.926,0.100,1.553599179,0.015354239,,,
KOI-1754,6.9,1,8.415270407,0.093823653,6156.9,60,4.36,0.1,-0.038,0.04,13.964,0.100,1.551586592,0.014629782,,,
Kepler-1232,1.3,1,21.81327848,8.666253291,5213.5,60,4.599,0.1,-0.017,0.04,14.803,0.100,1.551440952,0.01879241,,,
Kepler-213,2.3,1,27.55280404,4.724143064,5658.2,60,4.277,0.1,0.154,0.04,13.648,0.100,1.546225132,0.017899989,,,
Kepler-716,2.6,1,23.593,0.069,5063.6,60,4.703,0.1,-0.061,0.04,15.193,0.100,1.546180619,0.02159711,,,
Kepler-549,1.3,1,26.28,0.216,5332.9,60,4.584,0.1,0.137,0.04,14.621,0.100,1.545670386,0.017089507,,,
Kepler-648,1.6,1,23.14985779,0.220125631,5693.3,60,4.414,0.1,0.226,0.04,13.939,0.100,1.543547988,0.019252384,,,
Kepler-201,2.7,1,10.40291837,4.800073827,6151.9,60,4.223,0.1,-0.028,0.04,13.004,0.100,1.542787752,0.023590243,,,
Kepler-1593,3.9,1,12.02,0.82,4757.5,60,4.604,0.1,0.072,0.04,15.873,0.100,1.538857134,0.031932004,,,
Kepler-569,0.7,1,27.17961891,6.410658251,5560.3,60,4.421,0.1,-0.063,0.04,14.106,0.100,1.537889477,0.017281963,,,
Kepler-805,6.2,1,14.83673955,4.000249947,6111.6,60,4.139,0.1,-0.122,0.04,12.547,0.100,1.537741262,0.024426215,,,
Kepler-522,13.5,1,4.919,0.007,6338,60,4.169,0.1,0.256,0.04,12.211,0.100,1.535859187,0.024901469,,,
Kepler-77,2,1,30.4918777,8.038580351,5595.7,60,4.372,0.1,0.371,0.04,13.938,0.100,1.535181833,0.017124781,,,
Kepler-803,2.7,1,21.68533213,2.473378798,5854.2,60,4.254,0.1,0.027,0.04,13.672,0.100,1.534325595,0.015970114,,,
Kepler-1394,9.9,1,19.25578501,1.774347108,6421.5,60,3.949,0.1,-0.006,0.04,11.801,0.100,1.532808978,0.019658256,,,
Kepler-57,1.6,1,33.307,3.532,5203.1,60,4.557,0.1,0.081,0.04,14.809,0.100,1.523858003,0.020635663,,,
KOI-4329,7.9,1,7.487212127,0.204051749,6207.4,60,4.247,0.1,0.085,0.04,12.018,0.100,1.521597067,0.019348788,,,
Kepler-11,0.9,1,21.07422812,5.49214926,5763.2,60,4.28,0.1,0.052,0.04,13.709,0.100,1.518406348,0.015144842,,,
KOI-4850,1.4,1,17.33186745,1.020956559,5570.5,60,4.41,0.1,0.05,0.04,14.147,0.100,1.512016219,0.016636048,,,
KOI-682,2,1,30.09606156,0.680510783,5620.4,60,4.303,0.1,0.335,0.04,13.916,0.100,1.511143267,0.017563116,,,
Kepler-804,1.3,1,29.46538237,0.487861519,5704.5,60,4.318,0.1,-0.023,0.04,13.749,0.100,1.510501917,0.015071885,,,
KOI-1928,2.9,1,18.55184916,0.408988988,5859.8,60,4.405,0.1,0.233,0.04,13.605,0.100,1.506975704,0.013673402,,,
Kepler-192,1.3,1,21.27614105,9.847933141,5527.3,60,4.362,0.1,0.307,0.04,14.129,0.100,1.505708431,0.015758884,,,
Kepler-511,1.9,1,29.25550136,3.162000958,5836.8,60,4.163,0.1,-0.352,0.04,12.747,0.100,1.505199366,0.02404775,,,
Kepler-195,0.4,1,25.828,0.024,5232.3,60,4.641,0.1,0.039,0.04,14.813,0.100,1.504954341,0.020500992,,,
Kepler-133,4,1,20.93340618,8.107691282,5711.8,60,4.151,0.1,0.286,0.04,12.848,0.100,1.502924249,0.044539344,,,
Kepler-218,1.4,1,17.60802777,4.720373875,5593.7,60,4.316,0.1,0.371,0.04,13.967,0.100,1.494716198,0.014638372,,,
Kepler-478,1.7,1,32.208,0.174,5154.2,60,4.521,0.1,-0.199,0.04,13.938,0.100,1.494237593,0.350628549,,,
KOI-1901,4.4,1,14.10119611,0.22392999,5998.6,60,4.299,0.1,0.142,0.04,13.34,0.100,1.493174798,0.013870649,,,
Kepler-111,2.8,1,16.957,0.105,5905.2,60,4.284,0.1,0.224,0.04,13.492,0.100,1.492720539,0.013696437,,,
KOI-4674,1.4,1,24.24698215,5.481382965,5699.8,60,4.23,0.1,0.197,0.04,13.59,0.100,1.48882524,0.013955724,,,
KOI-319,5.3,1,19.654,0.151,5955.8,60,3.977,0.1,0.173,0.04,12.711,0.100,1.486249411,0.022175156,,,
Kepler-247,1.6,1,33.838,3.5,5059.6,60,4.475,0.1,0.296,0.04,15.067,0.100,1.478462145,0.030650469,,,
Kepler-200,1.3,1,19.12348856,0.238186267,5784.9,60,4.476,0.1,-0.031,0.04,13.984,0.100,1.472910425,0.015989635,,,
Kepler-526,2.9,1,18.41666462,5.454593263,5798.5,60,4.161,0.1,0.381,0.04,13.046,0.100,1.472501985,0.01799474,,,
Kepler-1531,6.6,1,20.80915353,0.323483702,6183.8,60,4.3,0.1,-0.05,0.04,13.194,0.100,1.471875003,0.012360563,,,
Kepler-464,3.9,1,17.332,0.133,5919.8,60,4.098,0.1,0.262,0.04,12.702,0.100,1.469305163,0.021342709,,,
KOI-2815,1.9,1,19.95374351,1.576124409,5876.2,60,4.281,0.1,-0.054,0.04,13.529,0.100,1.469095169,0.017663258,,,
Kepler-1067,2.3,1,17.422,0.024,5584.1,60,4.613,0.1,0.275,0.04,14.305,0.100,1.468965071,0.018309979,,,
KOI-3023,6.9,1,7.726235238,0.356409307,6215.4,60,4.413,0.1,-0.098,0.04,13.33,0.100,1.463915568,0.024934281,,,
Kepler-1547,2.7,1,18.0268996,5.541157265,5839.5,60,4.248,0.1,0.116,0.04,13.447,0.100,1.453290574,0.013029564,,,
Kepler-1571,3.1,1,15.88885692,0.112027282,5638.2,60,4.59,0.1,-0.016,0.04,13.767,0.100,1.452130213,0.016935123,,,
KOI-683,1.4,1,16.62360614,0.128391353,5869.4,60,4.318,0.1,0.152,0.04,13.714,0.100,1.452065422,0.015865002,,,
Kepler-337,2.1,1,6.202704985,4.582112692,5634.4,60,3.96,0.1,0.066,0.04,12.727,0.100,1.446312858,0.020068496,,,
Kepler-1327,1.5,1,20.61275784,2.189035934,5646.2,60,4.382,0.1,-0.273,0.04,13.914,0.100,1.445898165,0.012405286,,,
Kepler-985,1.9,1,18.525,0.026,5425.2,60,4.672,0.1,0,0.04,14.767,0.100,1.443311042,0.019824617,,,
Kepler-392,1.8,1,25.72607312,2.992127029,5951.3,60,4.384,0.1,-0.351,0.04,13.455,0.100,1.438731211,0.01640082,,,
KOI-2758,4,1,10.53566447,0.17058468,5219.1,60,3.745,0.1,0.337,0.04,11.893,0.100,1.432253631,0.023520037,,,
Kepler-535,4.9,1,10.8012552,0.141431529,6127.6,60,4.306,0.1,0.203,0.04,13.174,0.100,1.42972724,0.012494868,,,
Kepler-204,2.6,1,16.82325541,0.190264668,5877.1,60,4.432,0.1,0.065,0.04,13.909,0.100,1.427374256,0.014879705,,,
Kepler-212,3.8,1,21.59894671,0.283527933,5879.6,60,4.141,0.1,0.222,0.04,13.178,0.100,1.426452186,0.017717473,,,
Kepler-1385,2.2,1,21.12364432,1.92370895,5727.1,60,4.182,0.1,0.32,0.04,12.858,0.100,1.423669279,0.032629585,,,
KOI-5790,2.1,1,27.732,0.648,4877.1,60,4.591,0.1,0.145,0.04,15.518,0.100,1.420537671,0.026132291,,,
KOI-1917,3.2,1,15.6583866,5.044189387,5935.5,60,4.341,0.1,-0.063,0.04,13.624,0.100,1.41974036,0.014099997,,,
Kepler-554,1.7,1,36.73477852,9.76883061,5457.9,60,4.367,0.1,0.341,0.04,14.313,0.100,1.419466313,0.017912924,,,
KOI-3608,2.1,1,27.0505117,2.02865768,5773.7,60,4.264,0.1,-0.113,0.04,13.556,0.100,1.419345541,0.015511872,,,
KOI-644,1.6,1,8.912302493,0.043234546,5684.6,60,4.155,0.1,-0.095,0.04,13.725,0.100,1.41851728,0.019113545,,,
Kepler-1156,0.8,1,15.99209184,3.070155163,5667.4,60,4.495,0.1,-0.189,0.04,14.152,0.100,1.417670808,0.014991449,,,
Kepler-297,1.3,1,23.74785671,0.703162104,5692.6,60,4.514,0.1,-0.106,0.04,14.232,0.100,1.416010818,0.016555926,,,
Kepler-461,7.7,1,8.552,0.005,5779.4,60,4.338,0.1,-0.064,0.04,13.704,0.100,1.415925738,0.013663699,,,
Kepler-1100,2.6,1,16.53396738,0.21500135,5882.1,60,4.393,0.1,-0.064,0.04,13.862,0.100,1.412971119,0.016573189,,,
Kepler-243,2.4,1,26.26876928,0.293346347,5149.3,60,4.511,0.1,0.263,0.04,15.086,0.100,1.412540981,0.019920037,,,
Kepler-290,2.4,1,32.38,3.67,4962.3,60,4.714,0.1,-0.102,0.04,15.596,0.100,1.411326548,0.029263171,,,
Kepler-1409,3.4,1,13.69453361,0.066843837,5112.8,60,4.621,0.1,0.179,0.04,15.168,0.100,1.410398663,0.020146514,,,
Kepler-1069,2.7,1,13.84874621,6.38584092,5579,60,4.074,0.1,0.228,0.04,13.153,0.100,1.407991946,0.013065769,,,
Kepler-424,2.5,1,15.09643713,0.762820614,5481.7,60,4.315,0.1,0.419,0.04,14.256,0.100,1.402773127,0.020297495,,,
Kepler-1288,18.1,1,20.304,0.096,6431.4,60,4.339,0.1,0.033,0.04,13.321,0.100,1.400379638,0.09146995,,,
Kepler-203,2.8,1,15.23015829,0.09259443,5886.6,60,4.407,0.1,0.079,0.04,13.989,0.100,1.393288293,0.019077365,,,
Kepler-1435,9.6,1,6.492284084,0.217530038,6234.2,60,4.268,0.1,-0.138,0.04,12.938,0.100,1.39134075,0.018622362,,,
Kepler-289,5.8,1,8.648,0.009,5989,60,4.596,0.1,0.027,0.04,13.956,0.100,1.390925441,0.017615177,,,
KOI-2470,3,1,20.85790213,6.842724821,5846.5,60,4.215,0.1,0.301,0.04,13.655,0.100,1.383363964,0.024602713,,,
KOI-3889,1.7,1,18.48756247,3.223822212,5752.4,60,4.192,0.1,0.202,0.04,13.608,0.100,1.381276735,0.014143864,,,
Kepler-886,0.9,1,21.9534231,2.487576381,5856.7,60,4.494,0.1,-0.207,0.04,13.939,0.100,1.377044561,0.014027884,,,
KOI-4002,2.9,1,18.73759127,0.088375542,5209.8,60,4.584,0.1,0.214,0.04,15.04,0.100,1.372614386,0.025217741,,,
KOI-3338,2.1,1,22.03535187,2.70020814,6137.8,60,4.296,0.1,-0.169,0.04,13.427,0.100,1.371125739,0.013891325,,,
Kepler-330,1.1,1,46.42,4.03,5027.8,60,4.515,0.1,0.158,0.04,15.261,0.100,1.365268554,0.026606414,,,
Kepler-1258,1.2,1,39.07199374,30.78448152,5627.2,60,4.323,0.1,-0.327,0.04,13.835,0.100,1.36484884,0.016934351,,,
KOI-4014,3.5,1,16.79044543,0.322200105,5942.5,60,4.313,0.1,0.066,0.04,13.685,0.100,1.364763632,0.016523116,,,
Kepler-301,1.5,1,22.686,0.208,5656.5,60,4.455,0.1,0.184,0.04,14.271,0.100,1.36181592,0.019896945,,,
Kepler-17,4.5,1,12.159,0.029,5722.4,60,4.534,0.1,0.333,0.04,14.141,0.100,1.358859913,0.019756621,,,
KOI-2874,1.5,1,17.95852556,6.491374435,5234.2,60,4.465,0.1,-0.087,0.04,14.867,0.100,1.355740669,0.021611634,,,
Kepler-422,1.9,1,44.47544681,20.62994318,5891.2,60,4.21,0.1,0.21,0.04,13.435,0.100,1.354645298,0.012515861,,,
KOI-4431,9.7,1,9.897255524,4.172204671,6275,60,4.156,0.1,-0.128,0.04,12.674,0.100,1.35245124,0.020784164,,,
KOI-4775,2.9,1,20.39148189,5.466476391,5209.7,60,3.804,0.1,0.465,0.04,12.999,0.100,1.351348257,0.017585001,,,
KOI-2319,4.7,1,13.21102506,0.249535443,6097.3,60,4.312,0.1,-0.019,0.04,13.355,0.100,1.350574222,0.01591257,,,
KOI-4580,2,1,34.38604231,2.172154853,5891.8,60,4.199,0.1,-0.183,0.04,13.01,0.100,1.34913919,0.019927774,,,
KOI-2250,2.8,1,24.32,0.02,4958.3,60,4.63,0.1,0.133,0.04,15.622,0.100,1.34841771,0.028139038,,,
KOI-1863,4.7,1,11.533,0.062,5988.6,60,4.415,0.1,0.198,0.04,13.631,0.100,1.346294725,0.012853027,,,
Kepler-553,2.4,1,23.51291386,10.33341294,5182.1,60,4.389,0.1,0.183,0.04,14.924,0.100,1.344234837,0.023498586,,,
Kepler-1479,1,1,34.98382402,6.39423268,5713.4,60,4.221,0.1,-0.049,0.04,13.785,0.100,1.343585755,0.016550736,,,
KOI-4480,1.4,1,5.530435024,0.131566144,5633.9,60,4.425,0.1,0.32,0.04,14.122,0.100,1.342847879,0.018639204,,,
KOI-2559,2.7,1,21.78092014,3.375475054,5859.6,60,4.312,0.1,0.122,0.04,13.799,0.100,1.341391415,0.014030221,,,
Kepler-69,1.4,1,46.43324792,7.888904301,5629.6,60,4.292,0.1,-0.219,0.04,13.749,0.100,1.339891664,0.014232247,,,
KOI-4226,4.9,1,14.60410528,0.4018599,5843.6,60,3.866,0.1,0.346,0.04,12.83,0.100,1.337057647,0.031187366,,,
Kepler-520,5.4,1,14.30978653,0.189510997,6009.3,60,4.451,0.1,-0.087,0.04,12.797,0.100,1.336981184,0.124295725,,,
KOI-2969,5.2,1,32.84366206,0.46124461,6023.5,60,4.051,0.1,0.193,0.04,12.567,0.100,1.336159645,0.715278602,,,
KOI-2949,2.8,1,21.06872366,3.479211922,5913,60,4.163,0.1,0.076,0.04,13.313,0.100,1.33495324,0.013887943,,,
Kepler-1619,1.4,1,20.86282945,5.569800793,5649.6,60,4.202,0.1,-0.268,0.04,13.341,0.100,1.332001528,0.014741161,,,
KOI-1984,4.2,1,13.90891265,0.190494953,6000.4,60,4.305,0.1,0.128,0.04,13.698,0.100,1.331142288,0.015855571,,,
Kepler-170,1.8,1,18.07386145,8.842227365,5573.3,60,4.287,0.1,0.385,0.04,14.387,0.100,1.325139584,0.019816165,,,
Kepler-248,1.1,1,25.066,0.009,4973,60,3.945,0.1,0.165,0.04,15.258,0.100,1.325112841,0.023162745,,,
Kepler-1015,18.6,1,5.828511861,0.121158575,6443.3,60,4.299,0.1,0.033,0.04,12.818,0.100,1.324232469,0.026328997,,,
Kepler-15,2.9,1,23.48472672,4.316728583,5662.1,60,4.19,0.1,0.266,0.04,13.758,0.100,1.323834068,0.020250726,,,
Kepler-1082,1.6,1,20.45440649,1.933547474,5846.7,60,4.146,0.1,-0.127,0.04,13.38,0.100,1.323318013,0.014008929,,,
Kepler-230,0.6,1,18.85586824,3.138197127,5253.1,60,4.614,0.1,-0.21,0.04,15.082,0.100,1.32146689,0.024628007,,,
KOI-399,6.4,1,7.957826317,0.104426281,6141.7,60,4.491,0.1,0.008,0.04,12.947,0.100,1.317902802,0.021087792,,,
Kepler-420,3.5,1,26.18461505,10.8245319,5500.7,60,4.293,0.1,0.317,0.04,14.651,0.100,1.30902354,0.953778337,,,
Kepler-1501,3.7,1,10.92233143,2.256205181,6015.9,60,4.308,0.1,-0.154,0.04,13.71,0.100,1.306152153,0.012508873,,,
Kepler-527,8.3,1,6.886,0.176,6208.5,60,4.417,0.1,0.108,0.04,13.39,0.100,1.304417519,0.013409904,,,
Kepler-655,5.6,1,16.25637683,2.552179653,6145.4,60,4.356,0.1,-0.111,0.04,13.489,0.100,1.300074188,0.01594935,,,
Kepler-1338,2.3,1,39.16009357,13.86333301,5834.2,60,4.167,0.1,0.219,0.04,13.615,0.100,1.298863104,0.018782224,,,
Kepler-914,3.2,1,18.08019098,4.525387657,5804.2,60,4.167,0.1,0.257,0.04,13.574,0.100,1.297966278,0.015662122,,,
KOI-3240,5.4,1,24.72089948,2.597060808,6073,60,3.875,0.1,0.248,0.04,12.341,0.100,1.295490076,0.026854061,,,
KOI-340,7.1,1,12.942,0.018,5701.2,60,4.08,0.1,0.353,0.04,13.057,0.100,1.295304034,0.014034184,,,
Kepler-1412,2.4,1,19.42421299,2.476868959,5759.1,60,4.099,0.1,-0.031,0.04,13.219,0.100,1.29451573,0.015226408,,,
Kepler-439,1.7,1,19.00430845,2.534109899,5497.8,60,4.459,0.1,0.102,0.04,14.56,0.100,1.292241906,0.019601819,,,
Kepler-725,2.2,1,17.459,0.022,5399.3,60,4.618,0.1,0.135,0.04,15.011,0.100,1.289909885,0.023519217,,,
Kepler-222,4.2,1,10.983,0.018,5314.6,60,4.555,0.1,0.328,0.04,15.063,0.100,1.289312865,0.025471902,,,
Kepler-363,3.2,1,17.11371657,0.676875815,5648.4,60,4.004,0.1,0.443,0.04,13.353,0.100,1.282441021,0.012259394,,,
Kepler-85,2.1,1,23.498,0.066,5519.9,60,4.553,0.1,0.123,0.04,14.779,0.100,1.278619927,0.022803883,,,
Kepler-368,3,1,20.92782352,1.316527679,5458.8,60,3.907,0.1,0.127,0.04,12.848,0.100,1.268544772,0.022782246,,,
Kepler-1590,0.3,1,38.10384152,4.411013377,5707.1,60,4.356,0.1,-0.308,0.04,14.11,0.100,1.268037901,0.017814597,,,
Kepler-208,5.1,1,11.24289248,0.635407446,6053.6,60,4.239,0.1,0.019,0.04,13.749,0.100,1.261017567,0.014623291,,,
Kepler-1434,10.1,1,11.60869501,0.224141498,6251,60,4.062,0.1,0.242,0.04,12.086,0.100,1.260970897,0.023809493,,,
Kepler-46,1.3,1,27.859,0.075,5162,60,4.587,0.1,0.172,0.04,15.262,0.100,1.258594226,0.027685138,,,
Kepler-311,2.8,1,22.4138734,4.026519187,5897.3,60,4.288,0.1,-0.027,0.04,13.797,0.100,1.255453001,0.015085777,,,
Kepler-257,2,1,21.679,0.042,5117.8,60,4.42,0.1,0.396,0.04,15.471,0.100,1.253532554,0.027973569,,,
Kepler-642,12.7,1,4.894052115,0.036191906,6380,60,4.466,0.1,0.041,0.04,13.343,0.100,1.250671545,0.013811118,,,
Kepler-342,9.5,1,7.254010195,0.234392215,6272.3,60,4.254,0.1,0.099,0.04,13.147,0.100,1.250640438,0.015616117,,,
Kepler-224,2.8,1,21.878,0.063,5045.7,60,4.6,0.1,-0.064,0.04,15.644,0.100,1.250397847,0.02967672,,,
Kepler-1421,6.2,1,13.13,0.249,6189.6,60,4.055,0.1,-0.056,0.04,12.788,0.100,1.247853571,0.02122159,,,
Kepler-51,5.5,1,8.222,0.007,5673.8,60,4.697,0.1,0.047,0.04,14.669,0.100,1.247262325,0.021710208,,,
Kepler-528,1.9,1,35.38635866,0.704646035,5723.7,60,4.25,0.1,0.075,0.04,13.936,0.100,1.246393477,0.015709537,,,
KOI-2479,2.9,1,19.85669172,2.782250626,5372.3,60,3.875,0.1,0.079,0.04,12.939,0.100,1.246069144,0.022598414,,,
Kepler-637,8.8,1,7.543981568,3.125021383,6281,60,4.369,0.1,-0.051,0.04,13.413,0.100,1.24337278,0.015241032,,,
KOI-2831,4.5,1,28.90796661,0.260030719,5752.4,60,3.924,0.1,-0.012,0.04,12.557,0.100,1.242202946,0.019009356,,,
Kepler-219,3.5,1,17.101,0.09,5873.3,60,4.278,0.1,0.358,0.04,13.764,0.100,1.241775437,0.016947453,,,
Kepler-760,1.8,1,21.54371615,0.693026805,5239.3,60,4.463,0.1,0.298,0.04,15.07,0.100,1.233642794,0.025493752,,,
Kepler-1622,6.8,1,8.745060908,0.130834422,6187.8,60,4.298,0.1,0.105,0.04,13.385,0.100,1.226752852,0.014157622,,,
Kepler-312,10.4,1,5.7323294,0.024634613,6223.5,60,4.484,0.1,0.146,0.04,12.949,0.100,1.225165912,0.021587739,,,
Kepler-387,1.3,1,20.01730706,1.655825127,5789.1,60,4.311,0.1,-0.299,0.04,13.987,0.100,1.219592181,0.016675222,,,
Kepler-1264,1.1,1,20.24171655,0.14327999,5605.7,60,4.631,0.1,-0.078,0.04,14.511,0.100,1.219249217,0.039117815,,,
Kepler-982,4.2,1,6.926154805,0.207161638,6332.5,60,4.278,0.1,-0.196,0.04,13.205,0.100,1.219147658,0.023253505,,,
Kepler-443,2.2,1,16.82530722,0.334534588,4780.6,60,4.561,0.1,0.016,0.04,15.891,0.100,1.21844638,0.034876354,,,
Kepler-990,1.5,1,31.085,1.232,5577.4,60,4.372,0.1,-0.112,0.04,14.498,0.100,1.218050333,0.018972396,,,
Kepler-1193,3.6,1,20.12597591,6.008604618,5850.9,60,4.146,0.1,0.092,0.04,13.467,0.100,1.217916643,0.016389626,,,
