KIC 5446798,400,0,3.93,0.18
TIC 220456530,5.901582886,0.597404394,4.722625351,0.125211387
G 99-49,7.39,0.8,4.888,nan
Kepler-436,3.2,1,4.794,0.1
KOI-3283,3.4,1,4.745,0.1
Kepler-153,0.3,1,4.743,0.1
Kepler-165,1.3,1,4.742,0.1
Kepler-325,2.9,1,4.735,0.1
KOI-6971,1.7,1,4.733,0.1
Kepler-242,3,1,4.728,0.1
Kepler-954,4.3,1,4.725,0.1
Kepler-523,4.7,1,4.72,0.1
KOI-2733,3.7,1,4.718,0.1
Kepler-290,2.4,1,4.714,0.1
Kepler-1090,2.2,1,4.714,0.1
Kepler-263,2.1,1,4.71,0.1
Kepler-67,2.7,1,4.709,0.1
Kepler-352,3,1,4.707,0.1
Kepler-304,3.5,1,4.704,0.1
Kepler-1521,4.9,1,4.703,0.1
Kepler-1313,6.8,1,4.703,0.1
Kepler-716,2.6,1,4.703,0.1
Kepler-543,3.2,1,4.701,0.1
Kepler-367,3.2,1,4.701,0.1
KOI-2290,1.7,1,4.701,0.1
Kepler-859,2.7,1,4.7,0.1
Kepler-51,5.5,1,4.697,0.1
Kepler-1164,3.1,1,4.696,0.1
Kepler-159,4.4,1,4.695,0.1
Kepler-185,1.2,1,4.694,0.1
KOI-3167,3.4,1,4.693,0.1
Kepler-828,1.3,1,4.693,0.1
Kepler-78,2,1,4.691,0.1
KOI-1477,2.4,1,4.689,0.1
Kepler-191,1.8,1,4.688,0.1
Kepler-964,4.5,1,4.687,0.1
Kepler-261,3.3,1,4.687,0.1
Kepler-411,3.8,1,4.687,0.1
KOI-3864,4.4,1,4.686,0.1
Kepler-447,6.9,1,4.686,0.1
Kepler-949,2.5,1,4.685,0.1
Kepler-339,1.8,1,4.684,0.1
Kepler-1266,1.4,1,4.68,0.1
KOI-4004,6.9,1,4.679,0.1
Kepler-158,2.6,1,4.679,0.1
Kepler-962,3.3,1,4.679,0.1
Kepler-63,4.8,1,4.678,0.1
Kepler-1512,4.6,1,4.678,0.1
Kepler-229,2.1,1,4.678,0.1
Kepler-221,4.5,1,4.677,0.1
Kepler-532,2.4,1,4.676,0.1
KOI-1803,2.8,1,4.675,0.1
Kepler-1552,2.5,1,4.674,0.1
KOI-4399,1.8,1,4.674,0.1
Kepler-985,1.9,1,4.672,0.1
Kepler-245,3.1,1,4.671,0.1
Kepler-1066,6,1,4.67,0.1
Kepler-326,4.7,1,4.669,0.1
Kepler-971,7.1,1,4.665,0.1
KOI-2690,3.7,1,4.664,0.1
Kepler-30,2.3,1,4.662,0.1
Kepler-332,1.3,1,4.66,0.1
KOI-3239,5.7,1,4.659,0.1
KOI-3936,5.8,1,4.658,0.1
Kepler-519,2.6,1,4.657,0.1
Kepler-1071,2.8,1,4.656,0.1
Kepler-1389,2.2,1,4.655,0.1
Kepler-389,0.9,1,4.655,0.1
Kepler-1359,3.2,1,4.651,0.1
Kepler-1001,2.1,1,4.651,0.1
Kepler-27,2.4,1,4.651,0.1
KOI-1590,2.9,1,4.65,0.1
KOI-3473,5.3,1,4.65,0.1
Kepler-319,3.4,1,4.648,0.1
Kepler-322,2.5,1,4.646,0.1
Kepler-1558,3.7,1,4.645,0.1
KOI-4098,3.3,1,4.645,0.1
KOI-2001,3.1,1,4.643,0.1
KOI-2037,4,1,4.643,0.1
KOI-2469,1.7,1,4.642,0.1
Kepler-195,0.4,1,4.641,0.1
Kepler-1566,0.9,1,4.64,0.1
Kepler-190,1.7,1,4.639,0.1
Kepler-1446,3.8,1,4.638,0.1
Kepler-960,2.5,1,4.638,0.1
KOI-1985,2.7,1,4.638,0.1
KOI-3876,9.9,1,4.637,0.1
Kepler-961,2.4,1,4.637,0.1
KOI-2474,2,1,4.637,0.1
KOI-3130,1.6,1,4.635,0.1
Kepler-1179,1,1,4.635,0.1
KOI-2393,1.1,1,4.633,0.1
Kepler-1312,7.7,1,4.632,0.1
Kepler-969,2.9,1,4.632,0.1
Kepler-1264,1.1,1,4.631,0.1
Kepler-992,2.8,1,4.63,0.1
Kepler-211,2.8,1,4.63,0.1
KOI-2250,2.8,1,4.63,0.1
KOI-2120,2.7,1,4.628,0.1
KOI-2763,2.9,1,4.624,0.1
Kepler-1576,6.4,1,4.624,0.1
Kepler-1055,3.9,1,4.624,0.1
Kepler-404,1.1,1,4.623,0.1
Kepler-102,0.7,1,4.622,0.1
Kepler-958,2.1,1,4.621,0.1
Kepler-1458,2.3,1,4.621,0.1
Kepler-1409,3.4,1,4.621,0.1
Kepler-531,0.9,1,4.619,0.1
Kepler-1499,3.4,1,4.619,0.1
KOI-3991,6.6,1,4.619,0.1
KOI-4430,2.2,1,4.619,0.1
Kepler-1027,3.5,1,4.618,0.1
Kepler-725,2.2,1,4.618,0.1
KOI-2686,2.6,1,4.617,0.1
KOI-3871,3.3,1,4.616,0.1
KOI-4054,1.7,1,4.615,0.1
Kepler-230,0.6,1,4.614,0.1
KOI-6927,1.9,1,4.613,0.1
Kepler-1067,2.3,1,4.613,0.1
KOI-5702,2.9,1,4.613,0.1
KOI-1619,2.7,1,4.612,0.1
Kepler-1008,2.7,1,4.612,0.1
KOI-704,1.8,1,4.612,0.1
KOI-315,1.8,1,4.611,0.1
Kepler-629,0.6,1,4.608,0.1
Kepler-198,3.1,1,4.608,0.1
Kepler-152,1.7,1,4.608,0.1
KOI-2875,2.1,1,4.608,0.1
KOI-5269,1.7,1,4.608,0.1
KOI-4841,2.7,1,4.606,0.1
KOI-4018,1.8,1,4.606,0.1
Kepler-1544,2.9,1,4.606,0.1
