Name,test
TYC 3564-1745-1,
TYC 3564-1659-1,
TYC 3564-16-1,
TYC 3564-1397-1,
TYC 3564-1358-1,
TYC 3564-1324-1,
TYC 3564-1204-1,
TYC 3562-805-1,
TYC 3562-791-1,
TYC 3562-707-1,
TYC 3562-461-1,
TYC 3562-32-1,
TYC 3562-301-1,
TYC 3562-2361-1,
TYC 3562-2163-1,
TYC 3562-1945-1,
TYC 3562-1846-1,
TYC 3562-1807-1,
TYC 3562-1614-1,
TYC 3562-1603-1,
TYC 3562-1551-1,
TYC 3562-1530-1,
TYC 3562-1417-1,
TYC 3562-121-1,
TYC 3561-971-1,
TYC 3561-880-1,
TYC 3561-879-1,
TYC 3561-855-1,
TYC 3561-852-1,
TYC 3561-770-1,
TYC 3561-763-1,
TYC 3561-636-1,
TYC 3561-622-1,
TYC 3561-434-1,
TYC 3561-399-1,
TYC 3561-371-1,
TYC 3561-339-1,
TYC 3561-2133-1,
TYC 3561-2050-1,
TYC 3561-2016-1,
TYC 3561-1937-1,
TYC 3561-1800-1,
TYC 3561-1734-1,
TYC 3561-1558-1,
TYC 3561-1538-1,
TYC 3561-1345-1,
TYC 3561-1214-1,
TYC 3561-1088-1,
TYC 3561-1074-1,
TYC 3561-1013-1,
TYC 3560-685-1,
TYC 3560-630-1,
TYC 3560-3219-1,
TYC 3560-3158-1,
TYC 3560-2874-1,
TYC 3560-2712-1,
TYC 3560-2645-1,
TYC 3560-2590-1,
TYC 3560-2569-1,
TYC 3560-2338-2,
TYC 3560-2338-1,
TYC 3560-2319-1,
TYC 3560-2251-1,
TYC 3560-2164-1,
TYC 3560-1985-1,
TYC 3560-1923-1,
TYC 3560-1704-1,
TYC 3560-12-1,
TYC 3559-1144-1,
TYC 3558-958-1,
TYC 3558-939-1,
TYC 3558-790-1,
TYC 3558-70-1,
TYC 3558-694-1,
TYC 3558-405-1,
TYC 3558-39-1,
TYC 3558-2329-1,
TYC 3558-2323-1,
TYC 3558-2185-1,
TYC 3558-2133-1,
TYC 3558-2027-1,
TYC 3558-1852-1,
TYC 3558-16-1,
TYC 3558-152-1,
TYC 3558-1324-1,
TYC 3558-1208-1,
TYC 3557-955-1,
TYC 3557-736-1,
TYC 3557-466-1,
TYC 3557-434-1,
TYC 3557-368-1,
TYC 3557-328-1,
TYC 3557-2070-1,
TYC 3557-2016-1,
TYC 3557-200-1,
TYC 3557-1972-1,
TYC 3557-1946-1,
TYC 3557-1867-1,
TYC 3557-162-1,
TYC 3557-1136-1,
TYC 3557-1126-1,
TYC 3557-1023-1,
TYC 3556-929-1,
TYC 3556-768-1,
TYC 3556-744-1,
TYC 3556-3751-1,
TYC 3556-3728-1,
TYC 3556-3655-1,
TYC 3556-3605-1,
TYC 3556-3581-1,
TYC 3556-3494-1,
TYC 3556-3489-1,
TYC 3556-3468-1,
TYC 3556-3407-1,
TYC 3556-3387-1,
TYC 3556-3291-1,
TYC 3556-3025-1,
TYC 3556-299-1,
TYC 3556-2801-1,
TYC 3556-2792-1,
TYC 3556-2779-1,
TYC 3556-2696-1,
TYC 3556-2410-1,
TYC 3556-2285-1,
TYC 3556-2066-1,
TYC 3556-1875-1,
TYC 3556-1785-1,
TYC 3556-1572-1,
TYC 3556-1431-1,
TYC 3556-1403-1,
TYC 3556-130-1,
TYC 3555-881-1,
TYC 3555-627-1,
TYC 3555-624-1,
TYC 3555-478-1,
TYC 3555-344-1,
TYC 3555-271-1,
TYC 3555-240-1,
TYC 3555-211-1,
TYC 3555-1407-1,
TYC 3555-1179-1,
TYC 3555-1172-1,
TYC 3554-710-1,
TYC 3554-582-1,
TYC 3554-511-1,
TYC 3554-424-1,
TYC 3554-387-1,
TYC 3554-385-1,
TYC 3554-327-1,
TYC 3554-30-1,
TYC 3554-249-1,
TYC 3554-1919-1,
TYC 3554-1916-1,
TYC 3554-190-1,
TYC 3554-1610-1,
TYC 3554-153-1,
TYC 3554-122-1,
TYC 3553-765-1,
TYC 3551-839-1,
TYC 3551-405-1,
TYC 3551-354-1,
TYC 3551-28-1,
TYC 3551-2436-1,
TYC 3551-2304-1,
TYC 3551-227-1,
TYC 3551-2172-1,
TYC 3551-187-1,
TYC 3551-186-1,
TYC 3551-183-1,
TYC 3551-1702-1,
TYC 3551-1051-1,
TYC 3550-997-1,
TYC 3550-895-1,
TYC 3550-892-1,
TYC 3550-835-1,
TYC 3550-565-1,
TYC 3550-480-1,
TYC 3550-456-1,
TYC 3550-369-1,
TYC 3550-356-1,
TYC 3550-295-1,
TYC 3550-239-1,
TYC 3550-215-1,
TYC 3550-1782-1,
TYC 3550-1729-1,
TYC 3550-1718-1,
TYC 3550-1705-1,
TYC 3550-15-1,
TYC 3550-1433-1,
TYC 3550-1425-1,
TYC 3550-1326-1,
TYC 3550-1248-1,
TYC 3549-900-1,
TYC 3549-88-1,
TYC 3549-554-1,
TYC 3549-375-1,
TYC 3549-2766-1,
TYC 3549-214-1,
TYC 3549-1627-1,
TYC 3549-1063-1,
TYC 3548-252-1,
TYC 3547-57-1,
TYC 3547-470-1,
TYC 3547-2772-1,
TYC 3547-2544-1,
TYC 3547-2541-1,
TYC 3547-248-1,
TYC 3547-2352-1,
TYC 3547-2303-1,
TYC 3547-2287-1,
TYC 3547-2283-1,
TYC 3547-2135-1,
TYC 3547-207-1,
TYC 3547-1679-1,
TYC 3547-1602-1,
TYC 3547-1575-1,
TYC 3547-1432-1,
TYC 3547-1358-1,
TYC 3547-1334-1,
TYC 3547-1145-1,
TYC 3547-1099-1,
TYC 3547-1028-1,
TYC 3546-988-1,
TYC 3546-880-1,
TYC 3546-42-1,
TYC 3546-374-1,
TYC 3546-2150-1,
TYC 3546-2057-1,
TYC 3546-1815-1,
TYC 3546-1479-1,
TYC 3546-1404-1,
TYC 3546-1364-1,
TYC 3546-1329-1,
TYC 3546-119-1,
TYC 3546-1037-1,
TYC 3546-1015-1,
TYC 3545-978-1,
TYC 3545-802-1,
TYC 3545-646-1,
TYC 3545-264-1,
TYC 3545-2523-1,
TYC 3545-2131-1,
TYC 3545-1921-1,
TYC 3545-127-1,
TYC 3544-657-1,
TYC 3544-322-1,
TYC 3544-2633-1,
TYC 3544-2546-1,
TYC 3544-2531-1,
TYC 3544-2479-1,
TYC 3544-2086-1,
TYC 3544-18-1,
TYC 3544-1790-1,
TYC 3544-1755-1,
TYC 3544-1451-1,
TYC 3544-1245-1,
TYC 3544-1186-1,
TYC 3544-1182-1,
TYC 3544-1017-1,
TYC 3543-629-1,
TYC 3543-596-1,
TYC 3543-2979-1,
TYC 3543-2942-1,
TYC 3543-2790-1,
TYC 3543-2583-1,
TYC 3543-1636-1,
TYC 3543-1238-1,
TYC 3542-317-1,
TYC 3542-291-1,
TYC 3542-2568-1,
TYC 3542-2545-1,
TYC 3542-1998-1,
TYC 3542-181-1,
TYC 3542-1406-1,
TYC 3542-1390-1,
TYC 3542-1223-1,
TYC 3542-1097-1,
TYC 3541-3221-1,
TYC 3541-3137-1,
TYC 3541-2847-1,
TYC 3541-2535-1,
TYC 3541-2164-1,
TYC 3541-2028-1,
TYC 3541-1730-1,
TYC 3541-1261-1,
TYC 3541-1172-1,
TYC 3540-957-1,
TYC 3540-3109-1,
TYC 3540-3014-1,
TYC 3540-2491-1,
TYC 3540-2380-1,
TYC 3540-2213-1,
TYC 3540-2037-1,
TYC 3540-1966-1,
TYC 3540-1891-1,
TYC 3540-1568-1,
TYC 3540-1525-1,
TYC 3540-1387-1,
TYC 3540-1359-1,
TYC 3540-1328-1,
TYC 3540-1279-1,
TYC 3540-1251-1,
TYC 3531-800-1,
TYC 3531-1974-1,
TYC 3531-1933-1,
TYC 3162-895-1,
TYC 3162-823-1,
TYC 3162-788-1,
TYC 3162-755-1,
TYC 3162-71-1,
TYC 3162-665-1,
TYC 3162-530-1,
TYC 3162-421-1,
TYC 3162-191-1,
TYC 3162-186-1,
TYC 3162-1805-1,
TYC 3162-1179-1,
TYC 3162-1155-1,
TYC 3162-111-1,
TYC 3162-1106-1,
TYC 3162-1101-1,
TYC 3162-1023-1,
TYC 3149-997-1,
TYC 3149-778-1,
TYC 3149-571-1,
TYC 3149-534-1,
TYC 3149-523-1,
TYC 3149-433-1,
TYC 3149-307-1,
TYC 3149-262-1,
TYC 3149-2143-1,
TYC 3149-213-1,
TYC 3149-199-1,
TYC 3149-1922-1,
TYC 3149-1852-1,
TYC 3149-1782-1,
TYC 3149-1271-1,
TYC 3149-125-1,
TYC 3149-1211-1,
TYC 3149-1154-1,
TYC 3149-1050-1,
TYC 3148-913-1,
TYC 3148-898-1,
TYC 3148-893-1,
TYC 3148-80-1,
TYC 3148-780-1,
TYC 3148-746-1,
TYC 3148-659-1,
TYC 3148-597-1,
TYC 3148-589-1,
TYC 3148-561-1,
TYC 3148-531-1,
TYC 3148-527-1,
TYC 3148-484-1,
TYC 3148-457-1,
TYC 3148-431-1,
TYC 3148-371-1,
TYC 3148-368-1,
TYC 3148-360-1,
TYC 3148-327-1,
TYC 3148-2361-1,
TYC 3148-232-1,
TYC 3148-2260-1,
TYC 3148-2170-1,
TYC 3148-2138-1,
TYC 3148-2091-1,
TYC 3148-2077-1,
TYC 3148-20-1,
TYC 3148-2006-1,
TYC 3148-1962-1,
TYC 3148-1901-1,
TYC 3148-1900-1,
TYC 3148-1855-1,
TYC 3148-1808-1,
TYC 3148-1801-1,
TYC 3148-1709-1,
TYC 3148-1686-1,
TYC 3148-1639-1,
TYC 3148-1576-1,
TYC 3148-1485-1,
TYC 3148-1402-1,
TYC 3148-1400-1,
TYC 3148-1360-1,
TYC 3148-1313-1,
TYC 3148-1271-1,
TYC 3148-1232-1,
TYC 3148-1219-1,
TYC 3148-1085-1,
TYC 3148-1036-1,
TYC 3148-1026-1,
TYC 3148-1010-1,
TYC 3147-982-1,
TYC 3147-849-1,
TYC 3147-622-1,
TYC 3147-509-1,
TYC 3147-476-1,
TYC 3147-456-1,
TYC 3147-395-1,
TYC 3147-26-1,
TYC 3147-1914-1,
TYC 3147-1879-1,
TYC 3147-1844-1,
TYC 3147-1830-1,
TYC 3147-1738-1,
TYC 3147-1730-1,
TYC 3147-164-1,
TYC 3147-1527-1,
TYC 3147-1439-1,
TYC 3147-1391-1,
TYC 3147-1345-1,
TYC 3147-1286-1,
TYC 3147-1244-1,
TYC 3147-12-1,
TYC 3147-1168-1,
TYC 3147-1049-1,
TYC 3146-942-1,
TYC 3146-924-1,
TYC 3146-875-1,
TYC 3146-712-1,
TYC 3146-584-1,
TYC 3146-513-1,
TYC 3146-500-1,
TYC 3146-39-1,
TYC 3146-286-1,
TYC 3146-218-1,
TYC 3146-171-1,
TYC 3146-155-1,
TYC 3146-145-1,
TYC 3146-1344-1,
TYC 3146-1261-1,
TYC 3146-1256-1,
TYC 3146-1192-1,
TYC 3146-1185-1,
TYC 3146-1145-1,
TYC 3146-1114-1,
TYC 3146-1099-1,
TYC 3146-1037-1,
TYC 3145-901-1,
TYC 3145-759-1,
TYC 3145-728-1,
TYC 3145-466-1,
TYC 3145-2809-1,
TYC 3145-2552-1,
TYC 3145-2486-1,
TYC 3145-2446-1,
TYC 3145-2339-1,
TYC 3145-2052-1,
TYC 3145-1981-1,
TYC 3145-1880-1,
TYC 3145-1871-1,
TYC 3145-1700-1,
TYC 3145-1581-1,
TYC 3145-1509-1,
TYC 3145-1360-1,
TYC 3145-1343-1,
TYC 3144-968-1,
TYC 3144-920-1,
TYC 3144-856-1,
TYC 3144-788-1,
TYC 3144-787-1,
TYC 3144-646-1,
TYC 3144-630-1,
TYC 3144-608-1,
TYC 3144-595-1,
TYC 3144-41-1,
TYC 3144-332-1,
TYC 3144-2559-1,
TYC 3144-2539-1,
TYC 3144-2286-1,
TYC 3144-2183-1,
TYC 3144-2068-1,
TYC 3144-2042-1,
TYC 3144-2040-1,
TYC 3144-1798-1,
TYC 3144-1756-1,
TYC 3144-1706-1,
TYC 3144-1645-1,
TYC 3144-1600-1,
TYC 3144-1544-1,
TYC 3144-1462-1,
TYC 3144-1426-1,
TYC 3144-1316-1,
TYC 3144-131-1,
TYC 3144-1309-1,
TYC 3144-1234-1,
TYC 3144-1150-1,
TYC 3144-110-1,
TYC 3144-1058-1,
TYC 3143-99-1,
TYC 3143-923-1,
TYC 3143-775-1,
TYC 3143-769-1,
TYC 3143-74-1,
TYC 3143-663-1,
TYC 3143-621-1,
TYC 3143-575-1,
TYC 3143-532-1,
TYC 3143-426-1,
TYC 3143-270-1,
TYC 3143-261-1,
TYC 3143-257-1,
TYC 3143-248-1,
TYC 3143-238-1,
TYC 3143-2069-1,
TYC 3143-2014-1,
TYC 3143-1961-1,
TYC 3143-196-1,
TYC 3143-1948-1,
TYC 3143-1852-1,
TYC 3143-1826-1,
TYC 3143-1804-1,
TYC 3143-1748-1,
TYC 3143-1631-1,
TYC 3143-1516-1,
TYC 3143-1460-1,
TYC 3143-1435-1,
TYC 3143-1410-1,
TYC 3143-1362-1,
TYC 3143-1328-1,
TYC 3143-1320-1,
TYC 3143-1245-1,
TYC 3143-1205-1,
TYC 3143-1179-1,
TYC 3143-1140-1,
TYC 3143-1060-1,
TYC 3142-841-1,
TYC 3142-826-1,
TYC 3142-733-1,
TYC 3142-717-1,
TYC 3142-652-1,
TYC 3142-597-1,
TYC 3142-580-1,
TYC 3142-553-1,
TYC 3142-547-1,
TYC 3142-511-1,
TYC 3142-278-1,
TYC 3142-259-1,
TYC 3142-25-1,
TYC 3142-214-1,
TYC 3142-175-1,
TYC 3142-1745-1,
TYC 3142-168-1,
TYC 3142-1661-1,
TYC 3142-1641-1,
TYC 3142-1567-1,
TYC 3142-1497-1,
TYC 3142-1461-1,
TYC 3142-1438-1,
TYC 3142-1380-1,
TYC 3142-1352-1,
TYC 3142-1213-1,
TYC 3142-1206-1,
TYC 3142-1168-1,
TYC 3142-1157-1,
TYC 3142-1154-1,
TYC 3142-1137-1,
TYC 3142-1092-1,
TYC 3142-1085-1,
TYC 3142-105-1,
TYC 3142-1031-1,
TYC 3141-3697-1,
TYC 3141-348-1,
TYC 3141-3425-1,
TYC 3141-3378-1,
TYC 3141-3376-1,
TYC 3141-3363-1,
TYC 3141-336-1,
TYC 3141-3308-1,
TYC 3141-3253-1,
TYC 3141-2904-1,
TYC 3141-2406-1,
TYC 3141-2236-1,
TYC 3141-2094-1,
TYC 3141-1990-1,
TYC 3141-1916-1,
TYC 3141-1782-1,
TYC 3141-1734-1,
TYC 3141-1411-1,
TYC 3141-1386-1,
TYC 3141-1076-1,
TYC 3141-1061-1,
TYC 3141-1054-1,
TYC 3141-1021-1,
TYC 3140-98-1,
TYC 3140-925-1,
TYC 3140-87-1,
TYC 3140-782-1,
TYC 3140-704-1,
TYC 3140-675-1,
TYC 3140-582-1,
TYC 3140-568-1,
TYC 3140-521-1,
TYC 3140-482-1,
TYC 3140-3075-1,
TYC 3140-2997-1,
TYC 3140-2979-1,
TYC 3140-2798-1,
TYC 3140-2664-1,
TYC 3140-2546-1,
TYC 3140-2399-1,
TYC 3140-2391-1,
TYC 3140-2354-1,
TYC 3140-2068-1,
TYC 3140-1981-1,
TYC 3140-179-1,
TYC 3140-139-1,
TYC 3140-1386-1,
TYC 3140-124-1,
TYC 3140-1180-1,
TYC 3140-1071-1,
TYC 3140-1018-1,
TYC 3139-946-1,
TYC 3139-891-1,
TYC 3139-826-1,
TYC 3139-509-1,
TYC 3139-499-1,
TYC 3139-428-1,
TYC 3139-41-1,
TYC 3139-38-1,
TYC 3139-379-1,
TYC 3139-3-1,
TYC 3139-309-1,
TYC 3139-291-1,
TYC 3139-2577-1,
TYC 3139-2543-1,
TYC 3139-25-1,
TYC 3139-2397-1,
TYC 3139-2385-1,
TYC 3139-2357-1,
TYC 3139-2285-1,
TYC 3139-2256-1,
TYC 3139-2119-1,
TYC 3139-2026-1,
TYC 3139-1929-1,
TYC 3139-1716-1,
TYC 3139-1650-1,
TYC 3139-1527-1,
TYC 3139-1515-1,
TYC 3139-1403-1,
TYC 3139-1321-1,
TYC 3139-1246-1,
TYC 3139-1185-1,
TYC 3139-1109-1,
TYC 3139-1071-1,
TYC 3138-994-1,
TYC 3138-97-1,
TYC 3138-966-1,
TYC 3138-934-1,
TYC 3138-841-1,
TYC 3138-819-1,
TYC 3138-795-1,
TYC 3138-644-1,
TYC 3138-579-1,
TYC 3138-575-1,
TYC 3138-502-1,
TYC 3138-399-1,
TYC 3138-36-1,
TYC 3138-358-1,
TYC 3138-309-1,
TYC 3138-302-1,
TYC 3138-1839-1,
TYC 3138-1757-1,
TYC 3138-167-1,
TYC 3138-1615-1,
TYC 3138-1610-1,
TYC 3138-1590-1,
TYC 3138-1475-1,
TYC 3138-1473-1,
TYC 3138-1364-1,
TYC 3138-1355-1,
TYC 3138-1287-1,
TYC 3138-1184-1,
TYC 3138-1090-1,
TYC 3138-1026-1,
TYC 3138-1007-1,
TYC 3138-1005-1,
TYC 3136-898-1,
TYC 3136-840-1,
TYC 3136-826-1,
TYC 3136-730-1,
TYC 3136-695-1,
TYC 3136-338-1,
TYC 3136-335-1,
TYC 3136-312-1,
TYC 3136-301-1,
TYC 3136-161-1,
TYC 3136-1401-1,
TYC 3136-114-1,
TYC 3135-94-1,
TYC 3135-708-1,
TYC 3135-684-1,
TYC 3135-655-1,
TYC 3135-641-1,
TYC 3135-613-1,
TYC 3135-607-1,
TYC 3135-601-1,
TYC 3135-576-1,
TYC 3135-569-1,
TYC 3135-554-1,
TYC 3135-539-1,
TYC 3135-516-1,
TYC 3135-503-1,
TYC 3135-485-1,
TYC 3135-470-1,
TYC 3135-437-1,
TYC 3135-434-1,
TYC 3135-415-1,
TYC 3135-414-1,
TYC 3135-396-1,
TYC 3135-391-1,
TYC 3135-363-1,
TYC 3135-338-1,
TYC 3135-337-1,
TYC 3135-330-1,
TYC 3135-293-1,
TYC 3135-265-1,
TYC 3135-203-1,
TYC 3135-189-1,
TYC 3135-187-1,
TYC 3135-174-1,
TYC 3135-150-1,
TYC 3135-147-1,
TYC 3135-145-1,
TYC 3135-142-1,
TYC 3135-135-1,
TYC 3135-118-1,
TYC 3135-115-1,
TYC 3134-92-1,
TYC 3134-901-1,
TYC 3134-866-1,
TYC 3134-833-1,
TYC 3134-790-1,
TYC 3134-691-1,
TYC 3134-649-1,
TYC 3134-443-1,
TYC 3134-37-1,
TYC 3134-361-1,
TYC 3134-324-1,
TYC 3134-3-1,
TYC 3134-296-1,
TYC 3134-293-1,
TYC 3134-284-1,
TYC 3134-28-1,
TYC 3134-269-1,
TYC 3134-260-1,
TYC 3134-2162-1,
TYC 3134-2121-1,
TYC 3134-2096-1,
TYC 3134-205-1,
TYC 3134-2028-1,
TYC 3134-2021-1,
TYC 3134-1931-1,
TYC 3134-1864-1,
TYC 3134-1682-1,
TYC 3134-1658-1,
TYC 3134-1646-1,
TYC 3134-161-1,
TYC 3134-157-1,
TYC 3134-153-1,
TYC 3134-1328-1,
TYC 3134-127-1,
TYC 3134-1188-1,
TYC 3134-1144-1,
TYC 3134-1125-1,
TYC 3134-1-1,
TYC 3134-101-1,
TYC 3133-991-1,
TYC 3133-697-1,
TYC 3133-66-1,
TYC 3133-584-1,
TYC 3133-54-1,
TYC 3133-401-2,
TYC 3133-372-1,
TYC 3133-2447-1,
TYC 3133-239-1,
TYC 3133-2367-1,
TYC 3133-1922-1,
TYC 3133-1918-1,
TYC 3133-1847-1,
TYC 3133-180-1,
TYC 3133-1776-1,
TYC 3133-1717-1,
TYC 3133-1549-1,
TYC 3133-1496-1,
TYC 3133-1476-1,
TYC 3133-1000-1,
TYC 3132-96-1,
TYC 3132-890-1,
TYC 3132-41-1,
TYC 3132-35-1,
TYC 3132-2089-1,
TYC 3132-1754-1,
TYC 3131-904-1,
TYC 3131-790-1,
TYC 3131-710-1,
TYC 3131-638-1,
TYC 3131-440-1,
TYC 3131-331-1,
TYC 3131-326-1,
TYC 3131-304-1,
TYC 3131-1906-1,
TYC 3131-1633-1,
TYC 3131-1414-1,
TYC 3131-1076-1,
TYC 3130-954-1,
TYC 3130-81-1,
TYC 3130-497-1,
TYC 3130-319-1,
TYC 3130-2969-1,
TYC 3130-287-1,
TYC 3130-2730-1,
TYC 3130-2431-1,
TYC 3130-2416-1,
TYC 3130-2394-1,
TYC 3130-2385-1,
TYC 3130-2323-1,
TYC 3130-2211-1,
TYC 3130-2201-1,
TYC 3130-2185-1,
TYC 3130-2071-1,
TYC 3130-1745-1,
TYC 3130-1612-1,
TYC 3130-1355-1,
TYC 3130-1215-1,
TYC 3130-112-1,
TYC 3129-879-1,
TYC 3129-651-1,
TYC 3129-455-1,
TYC 3129-365-1,
TYC 3129-3131-1,
TYC 3129-2880-1,
TYC 3129-260-1,
TYC 3129-2589-1,
TYC 3129-2577-1,
TYC 3129-2517-1,
TYC 3129-2494-1,
TYC 3129-2485-1,
TYC 3129-2471-1,
TYC 3129-2465-1,
TYC 3129-2447-1,
TYC 3129-2415-1,
TYC 3129-2288-1,
TYC 3129-2063-1,
TYC 3129-1877-1,
TYC 3129-1805-1,
TYC 3129-1329-1,
TYC 3129-1319-1,
TYC 3129-1100-1,
TYC 3129-1023-1,
TYC 3128-899-1,
TYC 3128-897-1,
TYC 3128-803-1,
TYC 3128-35-1,
TYC 3128-2125-1,
TYC 3128-2036-1,
TYC 3128-1909-1,
TYC 3128-1808-1,
TYC 3128-1790-1,
TYC 3128-1634-1,
TYC 3128-1500-1,
TYC 3128-1495-1,
TYC 3128-1384-1,
TYC 3128-1341-1,
TYC 3128-1310-1,
TYC 3128-1216-1,
TYC 3128-1016-1,
TYC 3128-1004-1,
TYC 3127-923-1,
TYC 3127-794-1,
TYC 3127-288-1,
TYC 3127-272-1,
TYC 3127-2035-1,
TYC 3127-1857-1,
TYC 3127-1770-1,
TYC 3127-1666-1,
TYC 3127-147-2,
TYC 3127-147-1,
TYC 3127-1451-1,
TYC 3127-132-1,
TYC 3127-1213-1,
TYC 3127-1117-1,
TYC 3126-897-1,
TYC 3126-780-1,
TYC 3126-637-1,
TYC 3126-36-1,
TYC 3126-2541-1,
TYC 3126-2522-1,
TYC 3126-2210-1,
TYC 3126-2023-1,
TYC 3126-1808-1,
TYC 3126-1087-1,
TYC 3126-1059-1,
TYC 3125-93-1,
TYC 3125-838-1,
TYC 3125-819-1,
TYC 3125-663-1,
TYC 3125-662-1,
TYC 3125-60-1,
TYC 3125-5-1,
TYC 3125-3770-1,
TYC 3125-3600-1,
TYC 3125-3596-1,
TYC 3125-357-1,
TYC 3125-3570-1,
TYC 3125-3366-1,
TYC 3125-3337-1,
TYC 3125-3225-1,
TYC 3125-307-1,
TYC 3125-278-1,
TYC 3125-269-1,
TYC 3125-2566-1,
TYC 3125-2432-1,
TYC 3125-2425-1,
TYC 3125-2188-1,
TYC 3125-19-1,
TYC 3125-1703-1,
TYC 3125-1606-1,
TYC 3125-1480-1,
TYC 3125-1434-1,
TYC 3125-134-1,
TYC 3125-1276-1,
TYC 3125-12-1,
TYC 3125-1202-1,
TYC 3125-1185-1,
TYC 3125-112-1,
TYC 3124-746-1,
TYC 3124-382-1,
TYC 3124-2603-1,
TYC 3124-2108-1,
TYC 3124-2058-1,
TYC 3124-1894-1,
TYC 3124-1423-1,
TYC 3124-1306-1,
TYC 3124-1120-1,
TYC 3124-1108-1,
TYC 3123-742-1,
TYC 3123-697-1,
TYC 3123-687-1,
TYC 3123-2218-1,
TYC 3123-2012-1,
TYC 3123-1722-1,
TYC 3123-1166-1,
TYC 3121-984-1,
TYC 3121-719-1,
TYC 3121-709-1,
TYC 3121-705-1,
TYC 3121-669-1,
TYC 3121-589-1,
TYC 3121-50-1,
TYC 3121-379-1,
TYC 3121-1719-1,
TYC 3121-1453-1,
TYC 3121-1389-1,
TYC 3121-1178-1,
TYC 3121-1037-1,
TYC 3121-1025-1,
TYC 3120-928-1,
TYC 3120-825-1,
TYC 3120-664-1,
TYC 3120-58-1,
TYC 3120-564-1,
TYC 3120-433-1,
TYC 3120-1660-1,
TYC 3120-1608-1,
TYC 3120-1460-1,
TYC 3120-1396-1,
TYC 3120-1358-1,
TYC 3120-1331-1,
TYC 3120-1273-1,
TYC 3120-1246-1,
TYC 3120-1064-1,
TYC 3119-1304-1,
TYC 3117-263-1,
TYC 2667-374-1,
TYC 2666-939-1,
TYC 2666-69-1,
TYC 2666-593-1,
TYC 2666-384-1,
TYC 2666-315-1,
TYC 2666-279-1,
TYC 2666-275-1,
TYC 2666-268-1,
TYC 2666-261-1,
TYC 2666-234-1,
TYC 2666-202-1,
TYC 2666-1468-1,
TYC 2666-1375-1,
TYC 2666-1183-1,
TYC 2666-11-1,
TYC 2652-550-1,
TYC 2652-310-1,
StKM 1-1707,
StKM 1-1702,
StKM 1-1677,
SPOCS 2457,
SPOCS 2389,
SPOCS 2197,
SPOCS 2185,
SPOCS 2152,
